CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Zipcode
713779908,Existing Customer,46,F,3,Doctorate,Single,124711,Blue,36,6,3,2,2189.0,1666,523.0,16405
712125258,Attrited Customer,46,M,4,High School,Married,163249,Blue,30,3,3,3,2442.0,0,2442.0,17650
709703433,Existing Customer,47,M,3,Graduate,Married,68763,Blue,38,4,1,2,21304.0,1532,19772.0,18463
721022433,Existing Customer,44,M,2,Doctorate,Single,60504,Blue,36,5,1,2,7577.0,2480,5097.0,17809
710103558,Existing Customer,50,M,3,Post-Graduate,Single,140193,Blue,31,4,1,2,3234.0,1486,1748.0,17778
715952883,Existing Customer,73,M,0,High School,Married,55726,Blue,36,5,3,2,4469.0,1125,3344.0,16091
719731458,Existing Customer,56,M,3,Unknown,Unknown,55121,Blue,46,6,3,4,2910.0,709,2201.0,17938
772390908,Attrited Customer,59,M,0,High School,Single,45188,Blue,48,2,4,3,3616.0,1054,2562.0,17740
787348608,Existing Customer,70,M,0,High School,Married,14653,Blue,56,3,2,3,3252.0,1495,1757.0,16606
709485033,Existing Customer,55,F,2,High School,Married,37477,Blue,36,4,3,3,2358.0,1152,1206.0,18220
715432608,Existing Customer,43,M,4,Unknown,Single,70158,Blue,36,4,1,0,22322.0,953,21369.0,17237
799471833,Existing Customer,45,M,1,Uneducated,Single,183890,Blue,39,4,2,2,3133.0,1510,1623.0,18078
714187533,Existing Customer,45,F,2,Uneducated,Single,48564,Blue,35,2,3,0,3540.0,849,2691.0,18166
779656908,Existing Customer,40,M,1,Graduate,Married,40384,Blue,23,6,3,2,6990.0,1378,5612.0,18615
788950158,Existing Customer,36,M,2,College,Unknown,89379,Blue,22,2,2,3,34516.0,1652,32864.0,18265
778867533,Attrited Customer,59,F,0,Post-Graduate,Married,55104,Blue,40,1,4,1,1438.3,0,1438.3,18545
710620383,Existing Customer,43,M,4,Unknown,Married,62953,Blue,35,6,3,2,24396.0,1171,23225.0,17509
778661358,Existing Customer,46,F,1,Unknown,Married,20925,Blue,36,2,3,2,2474.0,2143,331.0,17992
789483333,Existing Customer,41,M,2,Uneducated,Married,53522,Blue,32,5,1,3,5214.0,795,4419.0,17630
809855808,Existing Customer,51,F,2,Graduate,Married,18857,Blue,46,5,2,2,5207.0,1650,3557.0,18810
718464258,Existing Customer,51,F,3,Unknown,Unknown,20066,Blue,25,2,2,2,9512.0,1082,8430.0,17755
708528483,Existing Customer,43,F,4,Graduate,Divorced,83239,Blue,23,6,3,2,3187.0,2430,757.0,18653
771809733,Attrited Customer,64,F,0,High School,Married,46833,Blue,53,1,3,3,3353.0,0,3353.0,18604
719942883,Existing Customer,54,M,5,Graduate,Married,69075,Blue,38,3,3,3,2290.0,1434,856.0,18771
807226683,Existing Customer,48,M,3,Unknown,Single,49315,Blue,43,6,1,3,5279.0,1115,4164.0,16162
717806133,Existing Customer,40,M,2,Uneducated,Divorced,67524,Blue,29,5,3,0,23603.0,0,23603.0,18761
720615708,Existing Customer,57,M,0,Uneducated,Married,42135,Blue,45,6,2,2,2601.0,0,2601.0,16606
714511758,Existing Customer,45,M,4,Graduate,Single,94623,Blue,40,4,3,0,6363.0,1029,5334.0,16712
715050408,Existing Customer,41,M,3,High School,Single,109251,Blue,36,4,3,3,8029.0,1576,6453.0,16896
721132233,Existing Customer,42,F,4,Uneducated,Married,12390,Blue,31,2,2,2,2410.0,1769,641.0,17383
719211558,Attrited Customer,45,M,2,Graduate,Single,71492,Blue,36,1,1,2,3401.0,0,3401.0,16800
712069008,Existing Customer,42,F,4,Uneducated,Married,27382,Blue,23,4,2,0,2260.0,1007,1253.0,17430
715996983,Existing Customer,47,M,4,Uneducated,Divorced,110281,Blue,30,5,2,2,17682.0,2481,15201.0,18140
773466258,Existing Customer,48,F,4,High School,Married,42255,Blue,42,3,1,3,4206.0,1100,3106.0,18350
798983508,Existing Customer,43,M,1,Graduate,Single,114286,Silver,37,4,3,2,34516.0,1440,33076.0,17685
719117433,Existing Customer,41,M,4,High School,Unknown,94378,Blue,36,4,3,0,23018.0,2168,20850.0,17467
716451183,Existing Customer,54,F,1,Uneducated,Married,51496,Blue,44,5,2,3,5556.0,1711,3845.0,17650
718621608,Attrited Customer,54,F,2,High School,Married,2146,Blue,44,3,3,1,6094.0,0,6094.0,17375
715085733,Existing Customer,61,M,0,Graduate,Married,42218,Blue,52,3,1,2,2939.0,1999,940.0,18425
788977833,Existing Customer,61,M,0,Uneducated,Married,118201,Blue,48,2,1,0,5362.0,1274,4088.0,16016
720272958,Attrited Customer,48,M,2,High School,Married,161157,Blue,36,3,3,3,27126.0,0,27126.0,16415
708421833,Existing Customer,45,F,4,Graduate,Single,34994,Blue,36,6,3,2,3342.0,2517,825.0,17260
709173108,Attrited Customer,54,F,4,Graduate,Married,119223,Blue,40,6,2,2,2532.0,2221,311.0,18225
709879458,Existing Customer,54,F,3,Doctorate,Married,165425,Blue,46,2,2,3,1900.0,1376,524.0,18702
715120608,Existing Customer,44,M,3,Graduate,Single,68399,Blue,37,2,3,2,14546.0,1703,12843.0,17387
770632758,Existing Customer,50,F,4,Doctorate,Single,88578,Blue,36,2,3,2,2521.0,1608,913.0,16788
779078733,Existing Customer,55,M,2,Doctorate,Married,71164,Blue,36,3,4,3,16427.0,1682,14745.0,18649
771742533,Existing Customer,48,M,2,Graduate,Unknown,46425,Blue,36,5,1,2,13068.0,1718,11350.0,16191
720250158,Existing Customer,45,M,2,College,Single,63154,Blue,33,6,3,0,23218.0,1814,21404.0,17096
716458983,Existing Customer,60,M,0,High School,Married,47003,Blue,36,5,1,3,3281.0,837,2444.0,17431
713747733,Existing Customer,55,M,2,High School,Married,51155,Blue,47,5,3,2,3096.0,2217,879.0,17731
712270158,Existing Customer,62,F,0,High School,Married,46175,Blue,52,5,2,3,2052.0,1250,802.0,18442
789562383,Existing Customer,38,F,1,High School,Unknown,13594,Blue,30,2,3,0,1438.3,583,855.3,17388
754897008,Existing Customer,46,M,3,High School,Single,51431,Blue,39,2,3,2,9432.0,1418,8014.0,18251
819700533,Existing Customer,50,M,0,High School,Single,129318,Silver,45,5,2,3,14938.0,2303,12635.0,16310
712890408,Existing Customer,45,M,2,Uneducated,Married,62159,Blue,36,5,3,2,2221.0,1343,878.0,18491
720248208,Existing Customer,47,M,3,Post-Graduate,Divorced,63752,Blue,37,6,3,0,5731.0,1577,4154.0,16267
779749908,Existing Customer,48,M,4,College,Married,65137,Gold,33,2,2,3,34516.0,2061,32455.0,17140
717401883,Existing Customer,35,M,3,Uneducated,Married,66712,Blue,22,5,2,2,6985.0,1130,5855.0,17353
721509558,Existing Customer,51,M,2,Graduate,Married,173691,Blue,42,3,3,0,24221.0,1707,22514.0,18199
710572458,Existing Customer,36,F,3,High School,Married,177037,Blue,24,4,1,1,15439.0,0,15439.0,18512
714576183,Existing Customer,47,M,4,Graduate,Single,118397,Blue,36,6,3,2,21637.0,2030,19607.0,18962
721425558,Existing Customer,52,M,2,Graduate,Single,199492,Blue,37,2,3,2,14543.0,0,14543.0,16197
711109908,Existing Customer,43,F,4,Uneducated,Married,5364,Blue,36,2,1,1,9684.0,2475,7209.0,16351
715203108,Existing Customer,63,M,2,High School,Married,55443,Blue,36,2,2,2,5007.0,930,4077.0,17965
710027508,Existing Customer,61,M,0,Graduate,Married,78441,Blue,54,3,2,0,1616.0,1047,569.0,17863
787464408,Existing Customer,53,M,2,Uneducated,Single,75933,Blue,40,5,2,2,19116.0,0,19116.0,17635
783542133,Existing Customer,53,F,3,Graduate,Married,36740,Blue,47,5,6,2,2759.0,2223,536.0,17488
708330858,Attrited Customer,57,M,3,Graduate,Married,140584,Blue,38,2,3,3,8249.0,1381,6868.0,18374
714426783,Existing Customer,38,F,2,Graduate,Single,104561,Blue,31,2,3,2,14041.0,2154,11887.0,18252
712701333,Existing Customer,53,M,3,High School,Married,63077,Blue,43,5,3,2,5264.0,2169,3095.0,17496
709494483,Existing Customer,63,F,0,Unknown,Married,9499,Blue,54,4,2,1,2420.0,1912,508.0,16756
773373108,Existing Customer,49,F,4,High School,Married,39288,Blue,43,4,2,0,2826.0,2070,756.0,16659
715812258,Existing Customer,45,M,2,High School,Married,113894,Blue,34,5,5,2,12518.0,1539,10979.0,18228
778286433,Existing Customer,67,M,0,Graduate,Married,56551,Blue,56,4,2,1,5876.0,1297,4579.0,17829
789270033,Existing Customer,48,M,3,Graduate,Single,114424,Silver,37,3,2,3,34516.0,0,34516.0,16132
711569433,Existing Customer,51,F,2,Uneducated,Divorced,9019,Blue,38,4,1,2,9648.0,1926,7722.0,18841
720214833,Existing Customer,52,M,2,High School,Single,91234,Silver,40,3,3,3,34516.0,2177,32339.0,16986
709346133,Existing Customer,55,F,2,Uneducated,Married,630,Blue,35,3,3,0,3025.0,2376,649.0,17872
788194458,Existing Customer,34,M,3,High School,Married,62962,Blue,26,4,3,3,3265.0,2517,748.0,17346
720779733,Existing Customer,56,M,1,Uneducated,Married,199558,Blue,36,3,2,2,6041.0,1355,4686.0,18349
717424458,Existing Customer,44,F,2,Post-Graduate,Married,15122,Blue,36,3,3,2,2293.0,1823,470.0,16804
708820308,Existing Customer,47,M,3,Post-Graduate,Unknown,114480,Blue,36,6,2,2,13399.0,2505,10894.0,18123
710558058,Existing Customer,46,F,3,Unknown,Married,4912,Blue,38,4,3,3,4317.0,2517,1800.0,18150
770590758,Existing Customer,43,F,3,Graduate,Single,52634,Blue,29,5,2,0,3378.0,1069,2309.0,16901
718490658,Existing Customer,50,F,1,Graduate,Single,38981,Blue,36,4,1,3,5012.0,2242,2770.0,18059
711985833,Existing Customer,38,F,4,Uneducated,Single,38448,Blue,30,4,1,0,2569.0,1605,964.0,16698
708967608,Existing Customer,53,F,1,Graduate,Single,8528,Blue,45,3,1,2,3471.0,1785,1686.0,18449
718505958,Existing Customer,43,M,5,Graduate,Divorced,149188,Silver,31,5,3,3,34516.0,1699,32817.0,18368
715024233,Existing Customer,53,M,1,High School,Married,199770,Blue,36,6,3,2,3312.0,1844,1468.0,18211
779249583,Existing Customer,56,F,1,Graduate,Married,17959,Blue,38,4,3,3,2578.0,2462,116.0,16239
709278258,Attrited Customer,54,M,2,Unknown,Married,57027,Blue,44,4,3,2,2902.0,2517,385.0,18857
778928283,Existing Customer,57,F,3,High School,Married,19716,Blue,39,3,2,1,2742.0,2321,421.0,16664
712299858,Existing Customer,62,M,1,High School,Married,9016,Blue,53,5,3,3,2077.0,1571,506.0,17795
799224108,Existing Customer,46,F,4,Graduate,Single,31347,Blue,40,5,1,2,6265.0,1942,4323.0,17248
809976033,Existing Customer,49,M,2,Uneducated,Married,68484,Blue,44,6,3,0,7819.0,1560,6259.0,16612
716203308,Existing Customer,52,M,3,Graduate,Single,95363,Blue,42,6,3,3,2731.0,1692,1039.0,16027
714871683,Attrited Customer,58,M,1,Uneducated,Married,59788,Blue,36,2,4,3,1438.3,537,901.3,17330
716139933,Existing Customer,54,M,0,High School,Married,97133,Blue,36,3,1,2,16286.0,1710,14576.0,16876
716984658,Existing Customer,49,M,1,Graduate,Married,175699,Blue,39,3,2,3,34516.0,0,34516.0,18990
713086008,Existing Customer,58,F,3,High School,Married,20182,Blue,47,6,1,0,2609.0,2439,170.0,17650
713773458,Existing Customer,52,M,2,High School,Single,73480,Blue,45,5,3,2,7567.0,1173,6394.0,16829
719242533,Existing Customer,41,M,5,High School,Married,75205,Blue,33,5,3,3,22770.0,2517,20253.0,16603
772712658,Existing Customer,62,F,0,Uneducated,Married,6714,Blue,50,5,1,2,3791.0,1648,2143.0,16454
788868858,Existing Customer,54,M,2,Graduate,Married,8293,Blue,39,4,4,2,2702.0,2517,185.0,16078
811898133,Existing Customer,40,F,3,High School,Divorced,27347,Blue,35,3,1,3,2555.0,2117,438.0,16182
788808633,Existing Customer,43,M,3,Graduate,Married,100829,Blue,26,5,3,2,2355.0,1090,1265.0,16667
779804208,Existing Customer,53,F,2,Graduate,Single,47891,Blue,42,6,2,0,5332.0,0,5332.0,18388
781391058,Existing Customer,55,M,1,Uneducated,Single,49826,Blue,49,6,3,2,1443.0,1375,68.0,16477
790134408,Existing Customer,46,M,4,Graduate,Single,63284,Blue,39,6,2,3,10741.0,755,9986.0,16838
788853258,Existing Customer,41,M,1,Uneducated,Married,70117,Blue,25,3,2,0,7984.0,1503,6481.0,17164
711857733,Existing Customer,49,M,3,Uneducated,Single,65289,Blue,32,3,2,2,18584.0,2517,16067.0,16001
822969858,Existing Customer,61,F,0,Graduate,Married,20560,Blue,56,4,1,3,5585.0,1465,4120.0,18391
719554758,Existing Customer,46,M,2,Uneducated,Married,95288,Blue,38,6,3,2,34516.0,2165,32351.0,16485
711643458,Existing Customer,50,F,1,Uneducated,Married,1244,Blue,43,6,3,4,1438.3,0,1438.3,16468
788830683,Existing Customer,40,M,2,Graduate,Single,90681,Blue,24,5,1,0,2478.0,2031,447.0,18124
807030858,Existing Customer,51,M,4,High School,Single,159799,Blue,46,6,3,3,34516.0,2274,32242.0,16895
793059108,Existing Customer,50,F,2,Graduate,Married,43368,Blue,44,6,2,3,2339.0,1440,899.0,16145
716568708,Existing Customer,47,F,2,Graduate,Married,26247,Blue,36,6,3,2,2726.0,0,2726.0,17107
828281733,Existing Customer,43,M,4,Unknown,Married,121792,Blue,39,3,3,3,14881.0,848,14033.0,16826
717229158,Existing Customer,36,F,4,Graduate,Married,53643,Blue,36,6,3,3,1628.0,969,659.0,18745
715915458,Existing Customer,47,F,2,Graduate,Married,4917,Blue,34,5,2,2,3156.0,1644,1512.0,17183
819129858,Existing Customer,46,F,2,Graduate,Single,26130,Blue,41,5,3,0,4745.0,1270,3475.0,17022
713441958,Existing Customer,46,M,2,High School,Married,189392,Blue,36,5,3,2,19727.0,1785,17942.0,17592
719091333,Existing Customer,52,M,0,Uneducated,Married,65376,Blue,36,3,3,2,22720.0,793,21927.0,17170
708666258,Existing Customer,43,M,4,Unknown,Married,52208,Blue,36,5,3,0,8129.0,1799,6330.0,18808
714914583,Existing Customer,40,F,4,Graduate,Single,21381,Blue,27,6,2,3,3751.0,1521,2230.0,16425
714363858,Existing Customer,54,F,4,High School,Married,4780,Blue,36,3,5,3,1594.0,1411,183.0,17956
721347408,Existing Customer,55,F,1,High School,Single,27719,Blue,43,4,2,0,2569.0,1403,1166.0,16834
809608533,Existing Customer,49,F,4,Post-Graduate,Single,33952,Blue,44,6,3,2,18206.0,1586,16620.0,16969
772047183,Existing Customer,45,M,4,High School,Married,47389,Blue,34,6,3,3,3104.0,1766,1338.0,16002
714217908,Existing Customer,49,M,3,Graduate,Married,45184,Blue,41,5,3,2,2406.0,1560,846.0,18704
714819183,Existing Customer,63,M,1,Uneducated,Married,112466,Blue,36,5,2,3,24571.0,1955,22616.0,18396
716455683,Existing Customer,40,F,3,High School,Single,20748,Gold,36,3,2,3,15534.0,726,14808.0,17271
710865633,Existing Customer,41,F,2,Graduate,Married,19406,Silver,33,4,2,0,12301.0,2250,10051.0,17947
752952108,Existing Customer,37,M,4,Graduate,Married,118116,Blue,26,6,2,3,2846.0,1818,1028.0,16435
712595433,Existing Customer,58,M,2,Uneducated,Unknown,139131,Blue,49,6,2,3,9788.0,1794,7994.0,16570
714982383,Existing Customer,55,M,2,High School,Married,74406,Blue,36,4,3,3,7231.0,2381,4850.0,16503
813814008,Existing Customer,53,F,1,High School,Married,11752,Blue,48,6,3,2,2324.0,1576,748.0,16716
794545983,Existing Customer,57,M,2,Graduate,Married,96911,Blue,40,3,2,3,12208.0,1980,10228.0,17599
708288108,Attrited Customer,43,M,4,Post-Graduate,Unknown,110240,Blue,30,2,5,3,5639.0,1547,4092.0,17178
715585158,Existing Customer,58,M,1,Graduate,Married,65123,Blue,46,3,3,2,10021.0,1617,8404.0,16582
810449883,Existing Customer,64,M,0,Unknown,Married,34818,Blue,56,6,1,0,2215.0,1915,300.0,18983
789863208,Existing Customer,54,F,2,Graduate,Married,37106,Blue,44,3,2,3,2027.0,1480,547.0,16124
715022133,Existing Customer,53,M,2,Graduate,Married,71861,Blue,47,6,2,2,6363.0,1162,5201.0,17499
712506708,Existing Customer,39,F,3,College,Single,20453,Blue,25,6,1,2,3920.0,2008,1912.0,18260
715699983,Existing Customer,56,M,3,High School,Married,64631,Blue,36,5,1,3,9226.0,1233,7993.0,16168
818942433,Existing Customer,54,F,4,Unknown,Divorced,39219,Blue,49,6,1,1,9376.0,1288,8088.0,18490
712459233,Existing Customer,59,F,1,Post-Graduate,Married,51688,Blue,46,5,3,3,1944.0,1346,598.0,17315
716545383,Existing Customer,42,M,3,Uneducated,Single,41761,Blue,36,3,1,0,9599.0,1554,8045.0,18367
721144383,Existing Customer,42,M,4,Graduate,Married,68974,Silver,28,5,1,2,28202.0,843,27359.0,18421
821837958,Existing Customer,43,M,3,College,Unknown,92081,Blue,39,3,3,1,24850.0,1662,23188.0,17682
804359133,Existing Customer,55,M,0,High School,Married,145614,Blue,49,5,3,3,3805.0,2233,1572.0,17001
713308683,Existing Customer,52,M,1,Uneducated,Single,88214,Blue,37,5,2,2,2733.0,1306,1427.0,18405
788780958,Existing Customer,46,M,1,Uneducated,Unknown,47779,Blue,27,6,3,3,12781.0,1253,11528.0,16011
717354558,Attrited Customer,57,M,2,Uneducated,Married,195425,Blue,40,3,3,3,3106.0,1120,1986.0,17682
798473808,Existing Customer,48,M,3,College,Married,106522,Blue,42,3,3,0,7477.0,0,7477.0,17883
712372158,Existing Customer,45,M,4,Unknown,Married,177197,Blue,33,6,1,3,34516.0,2086,32430.0,18216
715192308,Existing Customer,48,M,2,High School,Married,177155,Blue,36,6,5,2,29963.0,2094,27869.0,16528
708813033,Existing Customer,47,M,1,Graduate,Single,42274,Blue,36,5,3,0,6509.0,2033,4476.0,17702
714639783,Attrited Customer,42,M,3,College,Married,60374,Blue,34,3,3,3,13450.0,0,13450.0,17830
709311633,Existing Customer,41,M,2,Graduate,Unknown,61884,Silver,36,6,2,0,27000.0,0,27000.0,17974
709470858,Existing Customer,51,M,4,College,Married,182857,Silver,31,5,2,1,34516.0,1254,33262.0,17353
717292758,Existing Customer,55,F,2,Graduate,Single,14189,Blue,47,5,3,2,6347.0,0,6347.0,16379
779241783,Existing Customer,67,M,1,Uneducated,Married,49146,Blue,49,4,3,2,3106.0,1675,1431.0,17365
715205358,Existing Customer,39,M,1,Graduate,Married,61662,Blue,31,4,1,1,2536.0,913,1623.0,16303
778871508,Existing Customer,54,M,3,Post-Graduate,Single,78832,Blue,35,6,3,0,13048.0,1954,11094.0,17354
779462433,Existing Customer,55,F,2,Unknown,Married,17582,Blue,37,3,3,1,2453.0,968,1485.0,18974
710147958,Existing Customer,47,M,3,High School,Married,55941,Silver,36,3,2,2,16138.0,1249,14889.0,16713
709864833,Existing Customer,49,M,2,Post-Graduate,Married,66615,Blue,38,3,2,0,8077.0,1965,6112.0,16270
778868958,Attrited Customer,42,F,2,Graduate,Married,35672,Blue,23,3,3,3,1929.0,1673,256.0,18646
717276708,Existing Customer,57,M,2,Unknown,Single,90659,Blue,36,3,3,2,3127.0,2517,610.0,16730
710004933,Existing Customer,44,M,5,Uneducated,Married,60860,Blue,36,3,3,2,8645.0,1454,7191.0,17734
753606108,Existing Customer,56,M,3,Unknown,Single,75338,Blue,49,3,1,3,1438.3,0,1438.3,17003
710940183,Attrited Customer,49,F,3,Graduate,Married,2006,Blue,38,6,3,2,2185.0,0,2185.0,17287
718927533,Existing Customer,45,M,3,Graduate,Single,104257,Blue,32,5,2,2,24487.0,2517,21970.0,18810
719337408,Existing Customer,63,M,0,High School,Married,70774,Blue,36,6,2,3,2567.0,0,2567.0,16527
772308408,Existing Customer,44,M,3,Graduate,Single,93318,Blue,33,6,3,3,4131.0,785,3346.0,16103
712981383,Existing Customer,44,F,4,College,Married,38750,Silver,37,3,2,2,10790.0,1930,8860.0,16738
790099758,Existing Customer,40,M,3,High School,Married,47019,Blue,33,4,3,3,6884.0,1001,5883.0,16661
709547658,Attrited Customer,39,M,2,Uneducated,Single,68269,Blue,36,5,3,3,13961.0,1299,12662.0,17217
778770783,Existing Customer,42,M,4,High School,Married,100020,Blue,30,6,1,0,29801.0,1916,27885.0,16666
713134458,Existing Customer,54,M,3,High School,Married,170715,Blue,43,4,1,1,13219.0,0,13219.0,16996
712159083,Attrited Customer,58,F,4,Unknown,Married,37485,Blue,46,2,3,3,2536.0,0,2536.0,18130
713639958,Existing Customer,46,F,4,Graduate,Divorced,33327,Blue,36,5,3,1,9478.0,820,8658.0,16384
771180033,Existing Customer,47,F,4,Unknown,Divorced,59392,Blue,34,6,1,2,3502.0,1851,1651.0,18537
717916758,Existing Customer,67,F,0,Unknown,Married,178286,Blue,56,4,3,3,10509.0,2388,8121.0,16212
711089733,Existing Customer,50,F,2,College,Divorced,14452,Blue,36,3,3,0,1491.0,0,1491.0,18606
716988633,Existing Customer,55,M,0,High School,Divorced,66283,Blue,46,6,1,2,9734.0,0,9734.0,18086
779031033,Existing Customer,46,F,2,Graduate,Married,42585,Blue,22,6,1,3,2305.0,1627,678.0,18422
716302383,Existing Customer,47,F,4,Uneducated,Married,40973,Blue,36,3,1,3,14241.0,2081,12160.0,18516
718281408,Existing Customer,36,F,2,Unknown,Married,42313,Blue,25,3,1,2,4789.0,1257,3532.0,16908
721333233,Existing Customer,40,M,4,Doctorate,Divorced,64283,Blue,34,4,2,3,23138.0,1727,21411.0,18247
794496033,Existing Customer,57,M,2,Unknown,Single,118412,Blue,38,6,1,3,23008.0,2280,20728.0,18201
710519433,Existing Customer,48,M,1,Unknown,Divorced,104055,Blue,36,3,1,0,3131.0,2517,614.0,18398
814995933,Existing Customer,58,F,3,Graduate,Married,19219,Blue,53,5,3,2,5798.0,1794,4004.0,17335
721469433,Existing Customer,48,M,3,Graduate,Single,53562,Blue,36,5,2,3,6880.0,1390,5490.0,16067
788386908,Existing Customer,48,M,3,Graduate,Unknown,105601,Platinum,41,3,2,2,34516.0,1531,32985.0,17209
717198633,Existing Customer,53,F,2,College,Married,56806,Blue,34,6,2,1,2075.0,1469,606.0,17612
767695083,Existing Customer,50,M,2,Graduate,Married,88773,Blue,44,3,3,0,4589.0,0,4589.0,16286
711791583,Attrited Customer,52,F,1,Graduate,Single,1416,Blue,40,1,2,2,2317.0,0,2317.0,16341
712315683,Attrited Customer,53,F,2,Uneducated,Single,38021,Blue,45,1,1,1,1981.0,1518,463.0,17835
710038008,Existing Customer,56,F,1,Graduate,Single,42425,Blue,47,3,2,1,6038.0,0,6038.0,18943
789129033,Existing Customer,44,M,5,Unknown,Single,82053,Blue,32,5,3,2,14910.0,877,14033.0,18575
718349058,Existing Customer,49,M,3,High School,Married,104856,Blue,39,3,3,2,29659.0,1143,28516.0,16477
789842283,Attrited Customer,54,M,2,Graduate,Married,71836,Blue,42,3,3,2,4320.0,0,4320.0,18283
714513033,Existing Customer,39,F,1,Unknown,Single,48655,Blue,36,6,1,3,11213.0,0,11213.0,17627
714717483,Existing Customer,39,F,3,Uneducated,Divorced,61448,Blue,29,5,1,2,26181.0,0,26181.0,18428
714900408,Existing Customer,41,F,4,High School,Single,39703,Blue,31,3,1,0,5773.0,0,5773.0,18454
719418933,Attrited Customer,53,M,2,Uneducated,Married,109814,Blue,36,1,3,3,4503.0,0,4503.0,18737
720115683,Existing Customer,47,M,3,Uneducated,Married,116287,Blue,36,6,2,2,29770.0,1565,28205.0,16393
